type,id,x,y,z,value
SENSE,239,938.7768389998687,781.8214403996606,1.0,597
SENSE,240,938.7768389998687,846.9732270996981,1.0,3246
SENSE,241,938.7768389998687,912.1250137997356,1.0,86
SENSE,242,938.7768389998687,977.2768004997731,1.0,687
SENSE,243,938.7768389998687,1042.4285871998106,1.0,774
SENSE,244,938.7768389998687,1107.5803738998482,1.0,168
SENSE,245,938.7768389998687,1172.7321605998857,1.0,159
SENSE,246,938.7768389998687,1237.8839472999232,1.0,20
SENSE,247,938.7768389998687,1303.0357339999607,1.0,112
SENSE,248,938.7768389998687,1368.187520699998,1.0,14
SENSE,249,938.7768389998687,1433.3393074000355,1.0,86
SENSE,250,993.9990060001861,325.75893350018754,1.0,14
SENSE,251,993.9990060001861,456.0625069002625,1.0,2
SENSE,252,993.9990060001861,521.2142936003,1.0,173
SENSE,253,993.9990060001861,586.366080299548,1.0,64
SENSE,254,993.9990060001861,651.5178670003751,1.0,2284
SENSE,255,993.9990060001861,716.669653699623,1.0,884
SENSE,256,993.9990060001861,781.8214403996606,1.0,946
SENSE,257,993.9990060001861,846.9732270996981,1.0,4475
SENSE,258,993.9990060001861,912.1250137997356,1.0,1540
SENSE,259,993.9990060001861,977.2768004997731,1.0,856
SENSE,260,993.9990060001861,1042.4285871998106,1.0,116
SENSE,261,993.9990060001861,1107.5803738998482,1.0,115
SENSE,262,993.9990060001861,1172.7321605998857,1.0,2
SENSE,263,1049.2211729997139,130.303573400075,1.0,174
SENSE,264,1049.2211729997139,195.4553601001125,1.0,2140
SENSE,265,1049.2211729997139,260.60714680015,1.0,3428
SENSE,266,1049.2211729997139,325.75893350018754,1.0,727
SENSE,267,1049.2211729997139,390.910720200225,1.0,79
SENSE,268,1049.2211729997139,456.0625069002625,1.0,41
SENSE,269,1049.2211729997139,521.2142936003,1.0,736
SENSE,270,1049.2211729997139,586.366080299548,1.0,1408
SENSE,271,1049.2211729997139,651.5178670003751,1.0,1546
SENSE,272,1049.2211729997139,716.669653699623,1.0,1480
