type,id,x,y,z,value
SENSE,165,717.8881710001783,1042.4285871998106,1.0,293
SENSE,166,717.8881710001783,1107.5803738998482,1.0,266
SENSE,167,717.8881710001783,1172.7321605998857,1.0,218
SENSE,168,717.8881710001783,1237.8839472999232,1.0,1453
SENSE,169,717.8881710001783,1303.0357339999607,1.0,1888
SENSE,170,717.8881710001783,1368.187520699998,1.0,2531
SENSE,171,717.8881710001783,1433.3393074000355,1.0,148
SENSE,172,717.8881710001783,1498.491094100073,1.0,592
SENSE,173,717.8881710001783,1563.6428808001106,1.0,2087
SENSE,174,717.8881710001783,1628.794667500148,1.0,768
SENSE,175,717.8881710001783,1693.9464542001856,1.0,6
SENSE,176,773.1103379997062,390.910720200225,1.0,115
SENSE,177,773.1103379997062,456.0625069002625,1.0,4461
SENSE,178,773.1103379997062,521.2142936003,1.0,8973
SENSE,179,773.1103379997062,586.366080299548,1.0,9739
SENSE,180,773.1103379997062,651.5178670003751,1.0,9452
SENSE,181,773.1103379997062,716.669653699623,1.0,4633
SENSE,182,773.1103379997062,781.8214403996606,1.0,4158
SENSE,183,773.1103379997062,846.9732270996981,1.0,5936
SENSE,184,773.1103379997062,912.1250137997356,1.0,8333
SENSE,185,773.1103379997062,977.2768004997731,1.0,325
SENSE,186,773.1103379997062,1042.4285871998106,1.0,71
SENSE,187,773.1103379997062,1107.5803738998482,1.0,77
SENSE,188,773.1103379997062,1172.7321605998857,1.0,25
SENSE,189,773.1103379997062,1237.8839472999232,1.0,560
SENSE,190,773.1103379997062,1303.0357339999607,1.0,2566
SENSE,191,773.1103379997062,1368.187520699998,1.0,998
SENSE,192,773.1103379997062,1433.3393074000355,1.0,952
SENSE,193,773.1103379997062,1498.491094100073,1.0,984
SENSE,194,773.1103379997062,1563.6428808001106,1.0,279
SENSE,195,773.1103379997062,1628.794667500148,1.0,17
SENSE,196,828.3325050000235,260.60714680015,1.0,3
SENSE,197,828.3325050000235,325.75893350018754,1.0,31
SENSE,198,828.3325050000235,390.910720200225,1.0,42
SENSE,199,828.3325050000235,456.0625069002625,1.0,1371
SENSE,200,828.3325050000235,521.2142936003,1.0,5569
SENSE,201,828.3325050000235,586.366080299548,1.0,8189
SENSE,202,828.3325050000235,651.5178670003751,1.0,7720
SENSE,203,828.3325050000235,716.669653699623,1.0,8277
SENSE,204,828.3325050000235,781.8214403996606,1.0,11119
SENSE,205,828.3325050000235,846.9732270996981,1.0,11565
SENSE,206,828.3325050000235,912.1250137997356,1.0,1853
SENSE,207,828.3325050000235,977.2768004997731,1.0,217
SENSE,208,828.3325050000235,1042.4285871998106,1.0,235
SENSE,209,828.3325050000235,1107.5803738998482,1.0,61
SENSE,210,828.3325050000235,1172.7321605998857,1.0,935
SENSE,211,828.3325050000235,1237.8839472999232,1.0,2982
SENSE,212,828.3325050000235,1303.0357339999607,1.0,372
SENSE,213,828.3325050000235,1368.187520699998,1.0,595
SENSE,214,828.3325050000235,1433.3393074000355,1.0,1148
SENSE,215,828.3325050000235,1498.491094100073,1.0,916
SENSE,216,828.3325050000235,1563.6428808001106,1.0,47
SENSE,217,883.5546720003408,195.4553601001125,1.0,391
