Strategy,n_drones,Plan,Sensing Mismatch %,Total Collisions,Cross Collisions,Parallel Collisions,Dest. Occupied Collisions,Total Flights Distance,Total Collision Distance,Risk of Collision,Total Duration of Flights,Total Hover Duration,Number of Flights,Average Collisions per Flight
basic_ca,3,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 2], [[1.0, 2.0], 6.5], [[2.0, 2.0], 4.0], [[2.0, 1.0], 3], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 1.0], 2], [[3.0, 2.0], 2], [[2.0, 2.0], 4], [[2.0, 1.0], 4], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 3.0], 9.0], [[1.0, 2.0], 7], [[2.0, 2.0], 7], [[2.0, 3.0], 6], [[0.0, 4.0], 1]]]",47.66,0,0,0,0,19.951,0,0,20.25,62.5,15,0
,,,,,,,,,,,,,,
no_ca,4,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 1], [[1.0, 2.0], 1], [[2.0, 2.0], 3], [[2.0, 1.0], 2], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 1.0], 2], [[3.0, 2.0], 1], [[2.0, 2.0], 3], [[2.0, 1.0], 3], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 3.0], 6], [[1.0, 2.0], 2], [[2.0, 2.0], 6], [[2.0, 3.0], 5], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1], [[3.0, 3.0], 1], [[2.0, 2.0], 2], [[2.0, 3.0], 2], [[4.0, 4.0], 1]]]",46.67,3,0,0,3,26.015,0.75,0.029,26.5,48,19,0.158
pf_ca,4,"[[[[0.0, 0.0], 1.0], [[0.154, 0.197], 0.0], [[0.33, 0.374], 0.0], [[0.479, 0.575], 0.0], [[0.651, 0.757], 0.0], [[0.863, 0.889], 0.0], [[1.0, 1.0], 1.0], [[1.062, 1.242], 0.0], [[1.032, 1.49], 0.0], [[1.108, 1.729], 0.0], [[1.067, 1.975], 0.0], [[1.0, 2.0], 1.0], [[1.221, 1.884], 0.0], [[1.465, 1.941], 0.0], [[1.577, 1.717], 0.0], [[1.6, 1.468], 0.0], [[1.671, 1.708], 0.0], [[1.454, 1.582], 0.0], [[1.208, 1.54], 0.0], [[1.406, 1.693], 0.0], [[1.531, 1.91], 0.0], [[1.612, 2.146], 0.0], [[1.76, 1.945], 0.0], [[2.0, 2.0], 3.0], [[2.23, 2.098], 0.0], [[2.479, 2.12], 0.0], [[2.521, 1.874], 0.0], [[2.681, 1.682], 0.0], [[2.583, 1.453], 0.0], [[2.398, 1.284], 0.0], [[2.633, 1.369], 0.0], [[2.45, 1.199], 0.0], [[2.696, 1.154], 0.0], [[2.452, 1.211], 0.0], [[2.699, 1.249], 0.0], [[2.462, 1.17], 0.0], [[2.679, 1.295], 0.0], [[2.728, 1.049], 0.0], [[2.479, 1.067], 0.0], [[2.649, 0.884], 0.0], [[2.516, 1.095], 0.0], [[2.676, 0.903], 0.0], [[2.628, 1.149], 0.0], [[2.417, 1.282], 0.0], [[2.262, 1.086], 0.0], [[2.015, 1.045], 0.0], [[2.0, 1.0], 2.0], [[1.851, 0.799], 0.0], [[1.608, 0.742], 0.0], [[1.417, 0.58], 0.0], [[1.179, 0.504], 0.0], [[0.943, 0.422], 0.0], [[0.708, 0.337], 0.0], [[0.493, 0.209], 0.0], [[0.25, 0.151], 0.0], [[0.304, 0.395], 0.0], [[0.123, 0.222], 0.0], [[0.276, 0.025], 0.0], [[0.507, -0.072], 0.0], [[0.288, 0.049], 0.0], [[0.038, 0.035], 0.0], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1.0], [[3.828, 0.182], 0.0], [[3.674, 0.378], 0.0], [[3.481, 0.538], 0.0], [[3.298, 0.708], 0.0], [[3.11, 0.872], 0.0], [[3.0, 1.0], 2.0], [[3.01, 1.25], 0.0], [[2.954, 1.493], 0.0], [[3.026, 1.733], 0.0], [[2.939, 1.967], 0.0], [[3.0, 2.0], 1.0], [[2.752, 2.033], 0.0], [[2.503, 2.048], 0.0], [[2.677, 1.869], 0.0], [[2.446, 1.964], 0.0], [[2.437, 1.714], 0.0], [[2.332, 1.94], 0.0], [[2.174, 2.135], 0.0], [[2.0, 2.0], 3.0], [[1.852, 1.799], 0.0], [[1.864, 1.549], 0.0], [[1.879, 1.299], 0.0], [[1.849, 1.051], 0.0], [[2.0, 1.0], 3.0], [[1.98, 0.751], 0.0], [[2.038, 0.508], 0.0], [[2.197, 0.314], 0.0], [[2.369, 0.133], 0.0], [[2.585, 0.007], 0.0], [[2.824, -0.065], 0.0], [[3.073, -0.037], 0.0], [[3.322, -0.022], 0.0], [[3.568, 0.025], 0.0], [[3.818, 0.026], 0.0], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1.0], [[0.178, 3.824], 0.0], [[0.371, 3.666], 0.0], [[0.557, 3.498], 0.0], [[0.73, 3.318], 0.0], [[0.93, 3.169], 0.0], [[1.0, 3.0], 6.0], [[1.037, 2.753], 0.0], [[0.813, 2.641], 0.0], [[0.792, 2.392], 0.0], [[0.779, 2.142], 0.0], [[0.53, 2.147], 0.0], [[0.78, 2.15], 0.0], [[0.531, 2.175], 0.0], [[0.774, 2.119], 0.0], [[0.537, 2.196], 0.0], [[0.768, 2.102], 0.0], [[0.519, 2.122], 0.0], [[0.758, 2.047], 0.0], [[1.0, 2.0], 2.0], [[1.25, 1.991], 0.0], [[1.493, 2.051], 0.0], [[1.723, 2.148], 0.0], [[1.911, 2.312], 0.0], [[1.997, 2.078], 0.0], [[2.0, 2.0], 6.0], [[2.039, 2.247], 0.0], [[2.033, 2.497], 0.0], [[1.994, 2.744], 0.0], [[1.983, 2.994], 0.0], [[2.0, 3.0], 5.0], [[1.798, 3.147], 0.0], [[1.566, 3.241], 0.0], [[1.345, 3.358], 0.0], [[1.124, 3.474], 0.0], [[0.893, 3.569], 0.0], [[0.678, 3.696], 0.0], [[0.456, 3.812], 0.0], [[0.228, 3.914], 0.0], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1.0], [[3.852, 3.798], 0.0], [[3.671, 3.626], 0.0], [[3.488, 3.455], 0.0], [[3.329, 3.263], 0.0], [[3.121, 3.124], 0.0], [[3.0, 3.0], 1.0], [[2.833, 2.814], 0.0], [[2.659, 2.634], 0.0], [[2.474, 2.467], 0.0], [[2.303, 2.284], 0.0], [[2.212, 2.051], 0.0], [[2.0, 2.0], 2.0], [[1.912, 2.234], 0.0], [[1.909, 2.484], 0.0], [[1.977, 2.725], 0.0], [[2.041, 2.966], 0.0], [[2.0, 3.0], 2.0], [[2.147, 3.202], 0.0], [[2.327, 3.376], 0.0], [[2.557, 3.474], 0.0], [[2.801, 3.526], 0.0], [[3.015, 3.656], 0.0], [[3.238, 3.77], 0.0], [[3.478, 3.838], 0.0], [[3.71, 3.933], 0.0], [[3.96, 3.928], 0.0], [[4.0, 4.0], 1]]]",46.67,4,2,0,2,38.438,1.5,0.039,40.5,48,162,0.025
basic_ca,4,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 1], [[1.0, 2.0], 5.5], [[2.0, 2.0], 3], [[2.0, 1.0], 2], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 1.0], 2], [[3.0, 2.0], 1], [[2.0, 2.0], 3], [[2.0, 1.0], 3], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 3.0], 7.0], [[1.0, 2.0], 3.0], [[2.0, 2.0], 6], [[2.0, 3.0], 5], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1], [[3.0, 3.0], 1], [[2.0, 2.0], 2], [[2.0, 3.0], 2], [[4.0, 4.0], 1]]]",50.83,0,0,0,0,26.015,0,0,26.5,54.5,19,0
,,,,,,,,,,,,,,
no_ca,5,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 2], [[1.0, 2.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 1], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 1.0], 2], [[3.0, 2.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 1], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 2.0], 1], [[2.0, 2.0], 4], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1], [[3.0, 3.0], 1], [[3.0, 2.0], 2], [[2.0, 2.0], 3], [[4.0, 4.0], 1]], [[[2.0, 0.0], 1], [[2.0, 1.0], 3], [[2.0, 2.0], 4], [[3.0, 2.0], 3], [[3.0, 1.0], 5], [[1.0, 1.0], 3], [[1.0, 2.0], 2], [[2.0, 0.0], 1]]]",39.22,23,5,2,16,34.844,11.5,0.33,35.5,53,24,0.958
pf_ca,5,"[[[[0.0, 0.0], 1.0], [[0.201, 0.149], 0.0], [[0.369, 0.334], 0.0], [[0.535, 0.521], 0.0], [[0.702, 0.707], 0.0], [[0.879, 0.883], 0.0], [[1.0, 1.0], 2.0], [[1.039, 1.247], 0.0], [[0.861, 1.423], 0.0], [[0.825, 1.67], 0.0], [[0.904, 1.908], 0.0], [[1.0, 2.0], 1.0], [[1.249, 1.984], 0.0], [[1.482, 2.076], 0.0], [[1.239, 2.018], 0.0], [[1.431, 2.178], 0.0], [[1.669, 2.253], 0.0], [[1.442, 2.355], 0.0], [[1.589, 2.153], 0.0], [[1.419, 2.337], 0.0], [[1.492, 2.098], 0.0], [[1.243, 2.103], 0.0], [[1.027, 2.23], 0.0], [[1.274, 2.192], 0.0], [[1.029, 2.139], 0.0], [[1.22, 1.978], 0.0], [[1.058, 1.788], 0.0], [[1.233, 1.61], 0.0], [[1.474, 1.543], 0.0], [[1.327, 1.745], 0.0], [[1.567, 1.816], 0.0], [[1.395, 1.635], 0.0], [[1.641, 1.589], 0.0], [[1.412, 1.488], 0.0], [[1.617, 1.631], 0.0], [[1.864, 1.67], 0.0], [[1.745, 1.45], 0.0], [[1.506, 1.377], 0.0], [[1.654, 1.579], 0.0], [[1.405, 1.557], 0.0], [[1.556, 1.756], 0.0], [[1.308, 1.722], 0.0], [[1.547, 1.794], 0.0], [[1.298, 1.803], 0.0], [[1.524, 1.909], 0.0], [[1.346, 1.734], 0.0], [[1.492, 1.937], 0.0], [[1.33, 1.746], 0.0], [[1.569, 1.82], 0.0], [[1.795, 1.713], 0.0], [[1.552, 1.652], 0.0], [[1.503, 1.407], 0.0], [[1.736, 1.499], 0.0], [[1.767, 1.251], 0.0], [[1.91, 1.456], 0.0], [[2.158, 1.492], 0.0], [[2.079, 1.729], 0.0], [[2.327, 1.76], 0.0], [[2.083, 1.703], 0.0], [[2.269, 1.87], 0.0], [[2.036, 1.78], 0.0], [[2.0, 2.0], 2.0], [[2.117, 1.779], 0.0], [[2.16, 1.533], 0.0], [[2.138, 1.284], 0.0], [[2.054, 1.048], 0.0], [[2.0, 1.0], 1.0], [[1.84, 0.808], 0.0], [[1.65, 0.646], 0.0], [[1.425, 0.537], 0.0], [[1.182, 0.477], 0.0], [[0.971, 0.342], 0.0], [[0.723, 0.314], 0.0], [[0.517, 0.172], 0.0], [[0.281, 0.091], 0.0], [[0.17, 0.315], 0.0], [[0.085, 0.08], 0.0], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1.0], [[3.806, 0.158], 0.0], [[3.621, 0.326], 0.0], [[3.444, 0.503], 0.0], [[3.291, 0.7], 0.0], [[3.078, 0.831], 0.0], [[3.0, 1.0], 2.0], [[2.967, 1.248], 0.0], [[2.895, 1.487], 0.0], [[2.801, 1.256], 0.0], [[3.009, 1.395], 0.0], [[3.199, 1.557], 0.0], [[3.106, 1.325], 0.0], [[3.07, 1.573], 0.0], [[3.272, 1.426], 0.0], [[3.179, 1.194], 0.0], [[3.212, 1.442], 0.0], [[3.156, 1.685], 0.0], [[3.119, 1.933], 0.0], [[3.0, 2.0], 1.0], [[2.753, 1.965], 0.0], [[2.516, 1.883], 0.0], [[2.761, 1.832], 0.0], [[2.527, 1.921], 0.0], [[2.758, 1.826], 0.0], [[2.525, 1.916], 0.0], [[2.769, 1.862], 0.0], [[2.521, 1.891], 0.0], [[2.765, 1.948], 0.0], [[2.843, 1.71], 0.0], [[3.066, 1.822], 0.0], [[2.817, 1.845], 0.0], [[3.067, 1.866], 0.0], [[2.819, 1.834], 0.0], [[3.064, 1.884], 0.0], [[2.845, 2.004], 0.0], [[2.596, 2.027], 0.0], [[2.765, 2.211], 0.0], [[3.013, 2.181], 0.0], [[2.771, 2.12], 0.0], [[3.008, 2.198], 0.0], [[2.767, 2.132], 0.0], [[2.951, 2.301], 0.0], [[2.711, 2.232], 0.0], [[2.948, 2.313], 0.0], [[2.775, 2.132], 0.0], [[2.991, 2.258], 0.0], [[2.755, 2.175], 0.0], [[2.97, 2.302], 0.0], [[2.933, 2.549], 0.0], [[2.713, 2.432], 0.0], [[2.526, 2.598], 0.0], [[2.696, 2.414], 0.0], [[2.474, 2.53], 0.0], [[2.34, 2.741], 0.0], [[2.528, 2.907], 0.0], [[2.715, 3.072], 0.0], [[2.498, 2.948], 0.0], [[2.34, 2.755], 0.0], [[2.157, 2.584], 0.0], [[2.059, 2.354], 0.0], [[2.043, 2.604], 0.0], [[2.108, 2.362], 0.0], [[2.195, 2.597], 0.0], [[1.949, 2.553], 0.0], [[1.917, 2.801], 0.0], [[1.879, 2.553], 0.0], [[2.029, 2.354], 0.0], [[2.044, 2.604], 0.0], [[2.222, 2.779], 0.0], [[2.119, 2.552], 0.0], [[1.967, 2.353], 0.0], [[1.83, 2.144], 0.0], [[2.0, 2.0], 2.0], [[2.03, 1.752], 0.0], [[2.026, 1.502], 0.0], [[2.022, 1.252], 0.0], [[1.989, 1.004], 0.0], [[2.0, 1.0], 1.0], [[2.04, 0.753], 0.0], [[2.121, 0.517], 0.0], [[2.366, 0.466], 0.0], [[2.573, 0.326], 0.0], [[2.819, 0.282], 0.0], [[3.065, 0.236], 0.0], [[3.31, 0.188], 0.0], [[3.541, 0.092], 0.0], [[3.79, 0.065], 0.0], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1.0], [[0.076, 3.762], 0.0], [[0.182, 3.535], 0.0], [[0.307, 3.319], 0.0], [[0.46, 3.121], 0.0], [[0.547, 2.887], 0.0], [[0.665, 2.666], 0.0], [[0.793, 2.452], 0.0], [[0.946, 2.254], 0.0], [[1.045, 2.025], 0.0], [[1.0, 2.0], 1.0], [[1.19, 2.163], 0.0], [[1.434, 2.214], 0.0], [[1.682, 2.245], 0.0], [[1.913, 2.147], 0.0], [[2.0, 2.0], 4.0], [[1.835, 2.188], 0.0], [[1.632, 2.334], 0.0], [[1.526, 2.561], 0.0], [[1.352, 2.74], 0.0], [[1.162, 2.903], 0.0], [[1.041, 3.122], 0.0], [[0.87, 3.304], 0.0], [[0.675, 3.46], 0.0], [[0.48, 3.616], 0.0], [[0.265, 3.745], 0.0], [[0.479, 3.875], 0.0], [[0.249, 3.975], 0.0], [[0.003, 4.019], 0.0], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1.0], [[3.812, 3.835], 0.0], [[3.669, 3.63], 0.0], [[3.492, 3.453], 0.0], [[3.341, 3.254], 0.0], [[3.109, 3.16], 0.0], [[3.0, 3.0], 1.0], [[2.985, 2.75], 0.0], [[2.919, 2.509], 0.0], [[2.981, 2.267], 0.0], [[2.993, 2.018], 0.0], [[3.0, 2.0], 2.0], [[2.853, 2.202], 0.0], [[2.734, 2.422], 0.0], [[2.531, 2.568], 0.0], [[2.482, 2.813], 0.0], [[2.514, 3.061], 0.0], [[2.427, 3.296], 0.0], [[2.348, 3.058], 0.0], [[2.443, 3.29], 0.0], [[2.365, 3.052], 0.0], [[2.508, 3.257], 0.0], [[2.404, 3.03], 0.0], [[2.325, 3.267], 0.0], [[2.314, 3.017], 0.0], [[2.531, 2.894], 0.0], [[2.558, 2.646], 0.0], [[2.308, 2.644], 0.0], [[2.107, 2.496], 0.0], [[2.138, 2.744], 0.0], [[1.95, 2.579], 0.0], [[1.867, 2.815], 0.0], [[2.107, 2.887], 0.0], [[1.963, 2.683], 0.0], [[2.096, 2.895], 0.0], [[1.876, 2.776], 0.0], [[1.737, 2.984], 0.0], [[1.785, 2.739], 0.0], [[1.626, 2.931], 0.0], [[1.832, 2.79], 0.0], [[1.788, 3.036], 0.0], [[1.724, 2.794], 0.0], [[1.587, 3.003], 0.0], [[1.776, 2.84], 0.0], [[1.925, 2.64], 0.0], [[1.848, 2.877], 0.0], [[1.81, 2.63], 0.0], [[1.695, 2.852], 0.0], [[1.876, 2.68], 0.0], [[1.745, 2.467], 0.0], [[1.795, 2.222], 0.0], [[1.606, 2.386], 0.0], [[1.848, 2.449], 0.0], [[1.673, 2.271], 0.0], [[1.606, 2.03], 0.0], [[1.716, 2.255], 0.0], [[1.605, 2.03], 0.0], [[1.355, 2.028], 0.0], [[1.215, 1.821], 0.0], [[1.117, 1.591], 0.0], [[0.98, 1.8], 0.0], [[0.771, 1.662], 0.0], [[1.018, 1.705], 0.0], [[1.241, 1.817], 0.0], [[1.118, 1.599], 0.0], [[1.363, 1.651], 0.0], [[1.288, 1.412], 0.0], [[1.04, 1.38], 0.0], [[1.238, 1.533], 0.0], [[1.458, 1.651], 0.0], [[1.223, 1.566], 0.0], [[0.976, 1.602], 0.0], [[1.211, 1.688], 0.0], [[1.085, 1.904], 0.0], [[1.194, 2.129], 0.0], [[1.043, 2.328], 0.0], [[1.247, 2.185], 0.0], [[1.313, 2.426], 0.0], [[1.559, 2.381], 0.0], [[1.608, 2.626], 0.0], [[1.726, 2.406], 0.0], [[1.956, 2.309], 0.0], [[2.014, 2.065], 0.0], [[2.0, 2.0], 3.0], [[2.163, 2.19], 0.0], [[2.348, 2.358], 0.0], [[2.541, 2.516], 0.0], [[2.748, 2.657], 0.0], [[2.925, 2.833], 0.0], [[3.088, 3.023], 0.0], [[3.26, 3.204], 0.0], [[3.44, 3.377], 0.0], [[3.617, 3.554], 0.0], [[3.776, 3.747], 0.0], [[3.792, 3.498], 0.0], [[3.879, 3.732], 0.0], [[3.989, 3.957], 0.0], [[4.0, 4.0], 1]], [[[2.0, 0.0], 1.0], [[1.977, 0.249], 0.0], [[1.964, 0.499], 0.0], [[2.043, 0.736], 0.0], [[1.814, 0.636], 0.0], [[1.98, 0.823], 0.0], [[2.0, 1.0], 3.0], [[1.751, 0.974], 0.0], [[1.989, 1.05], 0.0], [[1.773, 0.924], 0.0], [[2.023, 0.926], 0.0], [[1.941, 1.162], 0.0], [[1.745, 1.006], 0.0], [[1.995, 0.995], 0.0], [[2.214, 1.116], 0.0], [[2.047, 0.929], 0.0], [[2.284, 1.01], 0.0], [[2.038, 1.052], 0.0], [[2.075, 0.805], 0.0], [[2.135, 1.048], 0.0], [[2.083, 0.803], 0.0], [[1.833, 0.817], 0.0], [[1.822, 1.067], 0.0], [[1.746, 0.829], 0.0], [[1.787, 1.075], 0.0], [[1.85, 1.317], 0.0], [[2.04, 1.48], 0.0], [[2.122, 1.716], 0.0], [[1.877, 1.765], 0.0], [[2.122, 1.814], 0.0], [[2.0, 2.0], 4.0], [[2.233, 1.91], 0.0], [[2.45, 1.785], 0.0], [[2.691, 1.719], 0.0], [[2.94, 1.698], 0.0], [[3.158, 1.82], 0.0], [[3.0, 2.0], 3.0], [[3.095, 1.769], 0.0], [[3.152, 1.525], 0.0], [[3.199, 1.28], 0.0], [[3.15, 1.035], 0.0], [[3.0, 1.0], 5.0], [[2.752, 1.034], 0.0], [[2.528, 1.145], 0.0], [[2.369, 1.337], 0.0], [[2.143, 1.231], 0.0], [[1.914, 1.131], 0.0], [[1.675, 1.056], 0.0], [[1.425, 1.054], 0.0], [[1.182, 0.994], 0.0], [[1.0, 1.0], 3.0], [[1.06, 1.243], 0.0], [[1.04, 1.492], 0.0], [[0.962, 1.73], 0.0], [[1.037, 1.968], 0.0], [[1.0, 2.0], 2.0], [[1.138, 1.792], 0.0], [[1.226, 1.558], 0.0], [[1.379, 1.36], 0.0], [[1.497, 1.139], 0.0], [[1.656, 0.946], 0.0], [[1.716, 0.703], 0.0], [[1.84, 0.486], 0.0], [[1.882, 0.24], 0.0], [[2.02, 0.031], 0.0], [[2.0, 0.0], 1]]]",39.22,0,0,0,0,86.122,0,0,89,53,356,0
basic_ca,5,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 2], [[1.0, 2.0], 29.0], [[2.0, 2.0], 2], [[2.0, 1.0], 1], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 1.0], 5.75], [[3.0, 2.0], 25.0], [[2.0, 2.0], 2], [[2.0, 1.0], 1], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 2.0], 1], [[2.0, 2.0], 4], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1], [[3.0, 3.0], 1], [[3.0, 2.0], 4.25], [[2.0, 2.0], 3], [[4.0, 4.0], 1]], [[[2.0, 0.0], 1], [[2.0, 1.0], 3], [[2.0, 2.0], 4], [[2.75, 2.37499999995], 0], [[3.0, 2.0], 3], [[3.0, 1.0], 5], [[1.0, 1.0], 3], [[1.0, 2.0], 2], [[2.0, 0.0], 1]]]",137.25,8,1,1,6,35.133,4,0.114,36,111,25,0.32
,,,,,,,,,,,,,,
no_ca,6,"[[[[0.0, 0.0], 1], [[1.0, 1.0], 3], [[2.0, 2.0], 1], [[2.0, 1.0], 2], [[0.0, 0.0], 1]], [[[4.0, 0.0], 1], [[3.0, 2.0], 3], [[2.0, 2.0], 1], [[2.0, 1.0], 2], [[4.0, 0.0], 1]], [[[0.0, 4.0], 1], [[1.0, 3.0], 6], [[1.0, 2.0], 1], [[2.0, 2.0], 1], [[2.0, 3.0], 3], [[0.0, 4.0], 1]], [[[4.0, 4.0], 1], [[3.0, 3.0], 7], [[3.0, 2.0], 5], [[2.0, 2.0], 2], [[2.0, 3.0], 4], [[4.0, 4.0], 1]], [[[2.0, 0.0], 1], [[2.0, 1.0], 1], [[3.0, 2.0], 2], [[1.0, 1.0], 2], [[2.0, 0.0], 1]], [[[0.0, 2.0], 1], [[2.0, 3.0], 1], [[1.0, 3.0], 3], [[1.0, 1.0], 2], [[2.0, 1.0], 1], [[0.0, 2.0], 1]]]",26.42,10,2,3,5,40.374,7.25,0.18,41,65,27,0.37
